ProdId,SaledQte,PurchasedQte,diff
5335,1.0625,1.17647,0.1139699999999999
5337,1.0,1.5,0.5
5338,1.0,1.24,0.24
5346,1.0,2.333333,1.333333
5353,1.0,1.0,0.0
5354,1.076923,1.7,0.6230769999999999
5355,1.083969,2.323076,1.239107
5356,1.0,1.305084,0.3050839999999999
5359,1.012121,2.666666,1.6545450000000002
5360,1.12676,2.545454,1.418694
5369,1.0,1.166666,0.16666599999999998
5373,1.021739,2.076923,1.055184
5374,1.144504,29.8,28.655496
5384,1.916666,5.263157,3.3464909999999994
5386,1.167192,4.488636,3.3214439999999996
5395,1.0,1.0,0.0
5403,1.672765,32.533333,30.860568
5409,1.0,1.333333,0.3333330000000001
5416,1.066666,1.0625,-0.004165999999999892
5420,1.172839,9.090909,7.91807
5421,2.420289,13.714285,11.293996
5436,1.0,1.0,0.0
5437,1.0,1.0,0.0
5452,1.0,1.125,0.125
5457,1.055749,2.704347,1.6485979999999998
5465,1.071428,1.066666,-0.004762000000000155
5472,1.090909,4.625,3.534091
5477,3.825203,50.777777,46.952574
5484,1.147058,1.555555,0.4084970000000001
5504,1.106382,3.352941,2.246559
5507,1.174979,17.6,16.425021
5509,1.083333,3.966666,2.883333
5511,3.153846,7.0,3.846154
5516,1.07772,5.702702,4.624982
5532,2.322033,21.666666,19.344632999999998
5533,1.125,1.2,0.07499999999999996
5548,1.243243,1.7,0.45675699999999986
5555,1.018181,2.068965,1.050784
5557,1.09375,3.272727,2.178977
5564,1.05149,3.319672,2.2681820000000004
5578,1.975609,4.47619,2.500581
5586,1.022727,1.75,0.7272730000000001
5588,1.094339,1.771428,0.677089
5589,1.194346,6.034482,4.840135999999999
5594,1.004081,10.833333,9.829252
5598,1.619402,22.0,20.380598
5611,1.405737,4.863013,3.4572759999999993
5623,4.0,15.0,11.0
5629,2.110576,14.30303,12.192454
5631,1.352459,6.0,4.647541
5633,1.235294,7.333333,6.098039
5636,4.647465,48.095238,43.447773
5639,1.085106,1.787878,0.7027720000000002
5642,2.770334,10.285714,7.51538
5648,1.046511,2.3,1.2534889999999999
5649,1.038095,2.386363,1.3482679999999998
5653,1.028571,1.357142,0.32857100000000017
5654,1.263157,1.571428,0.30827099999999996
5656,1.137931,3.428571,2.29064
5672,1.272727,5.0,3.7272730000000003
5673,1.0,1.145454,0.14545399999999997
5675,1.355263,1.827586,0.4723229999999998
5688,1.026086,2.0,0.973914
5689,1.571428,33.0,31.428572
5691,1.5,6.0,4.5
5695,1.075581,3.129032,2.053451
5697,2.022727,6.428571,4.405844
5699,1.166666,3.631578,2.464912
5704,1.0,1.166666,0.16666599999999998
5707,1.034482,2.642857,1.6083749999999999
5710,1.086956,1.709677,0.6227209999999999
5711,1.0,1.095238,0.09523799999999993
5712,1.425925,5.785714,4.359788999999999
5715,1.038961,2.27027,1.231309
5716,1.0,2.0,1.0
5719,1.081521,3.0,1.918479
5722,1.02,1.75862,0.73862
5726,1.06,1.410256,0.3502559999999999
5728,1.24812,1.988636,0.7405160000000002
5729,1.167968,5.830188,4.66222
5730,1.137931,2.9875,1.8495689999999998
5731,1.0,2.333333,1.333333
5733,1.15625,2.586666,1.4304160000000001
5736,1.0,1.166666,0.16666599999999998
5739,1.415841,4.5,3.084159
5749,1.812958,44.166666,42.353708
5755,1.073684,4.4,3.3263160000000003
5756,1.241935,6.92,5.678065
5759,1.0,1.09756,0.09756000000000009
5762,1.401869,4.657142,3.2552730000000003
5763,1.0,2.25,1.25
5765,1.181286,7.76,6.578714
5766,1.05,1.352941,0.3029409999999999
5767,1.125,3.0,1.875
5768,1.095238,3.0,1.904762
5781,1.655737,3.777777,2.12204
5782,1.014705,2.3125,1.297795
5786,1.467741,3.730769,2.2630280000000003
5787,1.166666,1.142857,-0.02380899999999997
5794,1.258064,1.290322,0.0322579999999999
5795,1.00813,3.558823,2.550693
5797,1.066666,1.058823,-0.007842999999999822
5798,1.041666,1.857142,0.8154760000000001
5810,1.0,1.3,0.30000000000000004
5811,1.192546,7.071428,5.878882
5812,1.0,1.090909,0.0909089999999999
5828,1.032967,4.420454,3.387487
5830,1.157142,2.903225,1.746083
5840,1.0,1.294117,0.29411699999999996
5850,1.03125,1.407407,0.3761570000000001
5851,1.027777,6.416666,5.388889000000001
5854,1.0,2.5,1.5
5856,1.029411,1.1875,0.15808899999999992
5870,2.771929,41.0,38.228071
5875,1.342857,15.6,14.257143
5883,1.166666,3.0,1.833334
5889,1.086419,2.967741,1.8813220000000002
5893,1.0,2.125,1.125
5894,1.1,2.789473,1.689473
5903,1.055045,3.051282,1.996237
5908,2.0,5.6396091433497535,3.6396091433497535
5909,1.132075,2.73913,1.607055
5910,1.0,2.0,1.0
5911,1.0,2.0,1.0
5912,1.0,2.0,1.0
5913,1.0,2.0,1.0
5914,1.0,2.0,1.0
5916,1.5,1.666666,0.16666599999999998
5920,2.097744,10.214285,8.116541
5924,1.0,1.833333,0.8333330000000001
5927,1.9,3.0,1.1
5928,1.0,2.666666,1.6666660000000002
5929,1.1875,2.846153,1.6586530000000002
5943,1.022388,3.136363,2.113975
5944,1.075471,3.5,2.4245289999999997
5945,1.150537,2.651162,1.5006249999999999
5948,1.068627,3.965517,2.89689
5954,1.0,4.333333,3.3333329999999997
5971,1.0,1.590909,0.5909089999999999
5974,1.16129,7.666666,6.505376
5975,2.25,4.5,2.25
5977,1.508241,30.0,28.491759000000002
5980,1.777777,4.6,2.8222229999999997
5984,1.022222,1.961538,0.939316
5988,1.117647,1.157894,0.04024699999999992
5992,1.3297783763171098,2.0,0.6702216236828902
5994,1.0,1.0,0.0
5998,1.0,1.0,0.0
6000,1.066666,2.47619,1.409524
6001,1.0,1.0,0.0
6003,1.0,1.0,0.0
6004,1.153846,2.090909,0.937063
6005,1.536398,13.703703,12.167305
6006,1.0,1.222222,0.22222199999999992
6017,1.047058,2.447368,1.40031
6019,1.0,1.25,0.25
6020,1.0,1.0,0.0
6021,1.0,2.666666,1.6666660000000002
6022,1.0,1.0,0.0
6026,1.292682,3.352941,2.060259
6029,4.491525,14.0,9.508475
6034,1.0625,2.857142,1.794642
6040,1.0,1.0,0.0
6041,1.245901,2.827586,1.5816850000000002
6044,1.3297783763171098,1.0,-0.3297783763171098
6045,1.3297783763171098,1.0,-0.3297783763171098
6046,1.029761,6.517241,5.487480000000001
6047,1.0,2.444444,1.4444439999999998
6048,1.1,3.0,1.9
6052,1.0,1.058823,0.05882300000000007
6056,1.55,3.2,1.6500000000000001
6057,1.15,3.0,1.85
6058,1.0,6.45,5.45
6062,1.1,3.230769,2.130769
6069,1.323529,3.172413,1.8488840000000002
6071,1.157303,4.976744,3.8194410000000003
6073,1.022727,2.589041,1.566314
6077,1.936247,18.771929,16.835682
6087,3.096774,100.0,96.903226
6097,1.5,3.0,1.5
6102,1.027777,2.352941,1.325164
6107,1.04371,8.68644,7.642729999999999
6112,1.0,1.571428,0.571428
6114,1.021276,1.5625,0.5412239999999999
6116,2.236559,6.967741,4.731182
6121,1.22388,5.5,4.27612
6127,1.378378,2.166666,0.7882880000000001
6131,1.0,1.206896,0.20689599999999997
6133,1.175438,3.0,1.824562
6145,1.051724,1.96875,0.9170259999999999
6148,1.130434,6.615384,5.4849499999999995
6149,1.048192,1.956521,0.9083289999999999
6151,1.0,1.571428,0.571428
6152,1.047619,1.210526,0.1629069999999999
6153,1.023809,2.136363,1.1125539999999998
6154,1.027777,1.147058,0.11928099999999997
6158,1.034188,2.729166,1.694978
6159,1.136842,4.520833,3.383991
6163,1.064,2.1875,1.1235
6167,1.0,1.75,0.75
6168,1.115789,2.947368,1.831579
6169,1.189189,2.318181,1.128992
6182,1.0,1.094339,0.09433899999999995
6183,1.0,1.692307,0.692307
6184,1.061538,3.714285,2.6527469999999997
6199,1.083333,1.384615,0.3012819999999998
6201,3.052631,9.0,5.947369
6202,1.029411,1.333333,0.303922
6203,1.0,2.2,1.2000000000000002
6208,1.087719,3.279069,2.19135
6209,1.06992,12.173913,11.103993000000001
6212,1.043478,2.083333,1.0398550000000002
6218,1.188524,6.125,4.936476
6220,1.4,3.5,2.1
6229,1.053648,5.137254,4.0836060000000005
6241,1.26923,4.111111,2.841881
6243,1.029535,3.628571,2.599036
6252,1.0,2.4,1.4
6253,1.19469,3.341463,2.146773
6254,1.333333,3.0,1.666667
6257,1.163265,5.166666,4.003401
6258,1.0,1.0,0.0
6259,1.056603,2.636363,1.5797599999999998
6261,1.0,1.0,0.0
6267,1.3297783763171098,2.0,0.6702216236828902
6276,2.441176,11.25,8.808824
6277,1.47826,4.75,3.2717400000000003
6278,2.086956,5.2,3.1130440000000004
6281,1.0,1.833333,0.8333330000000001
6283,1.142857,1.777777,0.6349199999999999
6291,1.0,1.0,0.0
6292,1.0,1.0,0.0
6297,1.154761,15.428571,14.27381
6300,1.043478,2.425,1.381522
6306,1.363636,3.75,2.386364
6312,1.0,1.0,0.0
6315,3.904761,64.285714,60.380953
6316,1.328467,5.5,4.171533
6321,1.0,1.16,0.15999999999999992
6323,1.174672,4.677966,3.5032939999999995
6324,1.419753,3.617647,2.197894
6327,1.0,1.555555,0.555555
6337,1.0,1.125,0.125
6339,1.0,2.5,1.5
6342,1.054237,5.68421,4.629973
6355,1.0,1.583333,0.5833330000000001
6356,3.0,2.333333,-0.6666669999999999
6357,1.0,1.0,0.0
6358,1.0,1.0,0.0
6360,1.0,1.130434,0.13043399999999994
6362,1.037037,2.125,1.087963
6369,1.0,2.2,1.2000000000000002
6375,1.17341,4.636363,3.462953
6376,1.181467,4.861538,3.6800710000000003
6382,1.408196,11.981566,10.57337
6385,1.056782,7.183673,6.126891
6391,1.0,1.0,0.0
6392,1.0,1.052631,0.052631000000000094
6393,1.0,1.0,0.0
6394,1.042105,2.363636,1.321531
6395,1.021052,2.805555,1.784503
6396,1.007722,5.115384,4.1076619999999995
6397,1.027777,1.181818,0.1540410000000001
6403,1.072727,3.755102,2.682375
6406,1.0,1.142857,0.142857
6410,1.0,1.25,0.25
6411,1.0,2.5,1.5
6413,1.055555,2.5,1.444445
6416,1.0,1.24031,0.24031000000000002
6417,1.0,1.16,0.15999999999999992
6418,1.064516,1.241379,0.176863
6422,1.047101,3.604938,2.557837
6426,1.0,1.0,0.0
6428,4.151515,20.0,15.848485
6438,3.692307,29.0,25.307693
6449,1.022471,3.357142,2.334671
6451,1.087378,3.612903,2.525525
6454,1.145454,4.775,3.6295460000000004
6455,1.06,1.341463,0.281463
6456,1.051282,1.222222,0.17093999999999987
6458,1.0,1.68421,0.68421
6459,1.0,1.5,0.5
6461,1.631578,3.703703,2.0721249999999998
6464,1.0,1.0,0.0
6470,1.090909,2.4,1.309091
6471,1.3297783763171098,10.0,8.67022162368289
6474,2.05,8.5,6.45
6481,1.166666,1.0,-0.16666599999999998
6483,1.13245,4.238095,3.1056450000000004
6491,1.016666,1.222222,0.20555599999999985
6493,1.058823,1.2,0.14117699999999989
6498,1.075,3.6,2.5250000000000004
6513,1.0,1.0,0.0
6515,1.157894,3.65625,2.4983560000000002
6517,1.034482,3.416666,2.3821840000000005
6525,1.067796,2.904761,1.8369650000000002
6526,1.0,1.5,0.5
6530,1.214285,2.571428,1.357143
6531,1.0,1.2,0.19999999999999996
6535,1.157894,2.777777,1.619883
6558,1.078651,5.666666,4.588015
6562,1.869565,3.56,1.6904350000000001
6565,1.321428,4.272727,2.9512989999999997
6573,1.0,1.4,0.3999999999999999
6575,1.0,1.625,0.625
6578,1.0,1.6,0.6000000000000001
6583,1.058823,2.434782,1.3759589999999997
6590,1.267241,16.444444,15.177203
6596,1.0,1.6,0.6000000000000001
6600,1.8,7.571428,5.771428
6602,1.0,1.0,0.0
6624,1.181818,4.038461,2.856643
6636,3.714285,10.0,6.285715
6638,1.051282,2.0,0.948718
6648,1.571428,2.0,0.42857199999999995
6652,1.055555,9.391304,8.335749
6653,1.065217,5.368421,4.303203999999999
6654,1.042372,7.0,5.957628
6657,1.055555,3.153846,2.098291
6671,1.3297783763171098,2.0,0.6702216236828902
6677,1.0,1.8,0.8
6684,1.125,1.375,0.25
6687,1.076923,9.555555,8.478632
6700,1.111111,1.692307,0.581196
6701,1.071428,1.888888,0.8174599999999999
6703,1.0,2.28,1.2799999999999998
6715,1.071428,2.75,1.678572
6717,1.066666,1.214285,0.14761900000000017
6721,1.0,1.294117,0.29411699999999996
6723,1.086956,5.0,3.913044
6724,1.28395,7.066666,5.782716
6744,1.02439,2.421052,1.396662
6745,1.071428,1.777777,0.7063489999999999
6750,1.558823,3.647058,2.088235
6751,1.921568,10.3,8.378432
6756,1.428571,7.5,6.071429
6758,1.0,1.611111,0.611111
6759,1.709401,38.875,37.165599
6775,1.0,2.095238,1.0952380000000002
6777,1.037037,1.9375,0.900463
6778,1.0,1.333333,0.3333330000000001
6780,1.0,1.357142,0.35714200000000007
6782,1.0,1.0,0.0
6786,1.0,1.75,0.75
6800,1.075757,4.114285,3.0385279999999995
6801,1.125,1.266666,0.14166600000000007
6807,1.3297783763171098,12.0,10.67022162368289
6812,1.081395,2.694444,1.6130489999999997
6813,1.041666,2.5,1.458334
6826,1.0,2.5,1.5
6827,1.224299,5.148148,3.9238489999999997
6831,1.0,1.0,0.0
6837,1.47589,21.17647,19.70058
6839,1.0,1.0,0.0
6847,3.880281,23.461538,19.581257
6848,1.0,1.235294,0.2352939999999999
6849,1.0,1.0,0.0
6856,1.055555,1.368421,0.3128660000000001
6857,1.142857,1.5,0.357143
6858,3.37864,14.583333,11.204692999999999
6862,1.102564,1.916666,0.8141019999999999
6863,1.0,1.0,0.0
6870,1.084745,7.944444,6.859699
6871,1.104651,3.84,2.735349
6882,6.0,20.0,14.0
6888,1.0,1.0,0.0
6893,1.090909,2.076923,0.986014
6900,1.0,5.6396091433497535,4.6396091433497535
6905,1.0,2.375,1.375
6912,1.411764,10.0,8.588236
6915,1.0,1.833333,0.8333330000000001
6916,1.0,2.25,1.25
6924,1.9329,35.714285,33.781385
6929,1.1,4.384615,3.284615
6931,1.032258,1.307692,0.2754340000000002
6933,1.095238,2.0,0.9047620000000001
6934,1.375,3.25,1.875
6936,17.166666,43.75,26.583334
6938,1.115384,1.875,0.7596160000000001
6941,1.085714,3.391304,2.3055899999999996
6942,1.063218,6.857142,5.793924
6949,1.018518,2.636363,1.6178449999999998
6959,8.844444,125.0,116.155556
6961,1.0,1.857142,0.8571420000000001
6962,1.09589,2.324324,1.2284339999999998
6970,1.260869,2.32,1.0591309999999998
6992,3.0,3.0,0.0
7001,1.0,1.0,0.0
7006,1.0625,1.5,0.4375
7011,1.0,1.6,0.6000000000000001
7016,1.212121,2.105263,0.8931419999999999
7025,1.057142,2.866666,1.809524
7032,1.0,1.5,0.5
7035,3.122807,9.68421,6.561403
7038,1.0,1.47619,0.4761899999999999
7042,1.2,3.0,1.8
7043,2.0,3.0,1.0
7044,1.0,3.6,2.6
7050,1.025641,4.666666,3.641025
7085,1.0,2.333333,1.333333
7107,1.0,1.0,0.0
7123,1.028368,3.820512,2.792144
7124,1.02439,1.323529,0.29913900000000004
7125,1.111111,1.571428,0.4603170000000001
7126,1.0,1.0,0.0
7128,1.216666,5.846153,4.629487
7136,1.052631,1.916666,0.8640349999999999
7137,1.063829,4.666666,3.602837
7138,1.666666,3.0,1.333334
7139,1.0,1.0,0.0
7140,1.25,2.0,0.75
7142,1.0,9.0,8.0
7152,3.333333,13.0,9.666667
7159,1.133333,4.875,3.741667
7167,1.238095,2.230769,0.9926740000000001
7168,1.0,1.8,0.8
7169,1.0,1.5,0.5
7177,1.0,4.333333,3.3333329999999997
7178,2.380952,15.0,12.619048
7182,1.0,1.0,0.0
7183,1.047619,1.095238,0.047618999999999856
7187,1.0,6.6,5.6
7189,1.336206,12.071428,10.735221999999998
7198,1.3297783763171098,2.0,0.6702216236828902
7200,1.0,1.4,0.3999999999999999
7201,1.222222,4.0,2.777778
7210,1.0,1.4,0.3999999999999999
7214,1.015625,4.4,3.3843750000000004
7215,1.722891,37.1,35.377109000000004
7216,1.071428,1.307692,0.23626400000000003
7217,1.0,2.0,1.0
7218,1.0,1.166666,0.16666599999999998
7221,1.086956,1.368421,0.2814650000000001
7226,1.0,1.076923,0.07692300000000007
7234,1.0,1.611111,0.611111
7237,1.0,3.777777,2.777777
7243,1.057142,1.1875,0.13035799999999997
7246,1.0,1.5,0.5
7247,1.0,2.0,1.0
7250,1.033333,2.0,0.9666669999999999
7256,1.0,1.0,0.0
7257,1.0,1.3,0.30000000000000004
7258,1.222222,2.714285,1.492063
7260,1.055555,2.210526,1.1549710000000002
7263,1.333333,2.0,0.6666669999999999
7265,1.0,3.0,2.0
7272,6.5,20.0,13.5
7274,1.0,3.0,2.0
7275,1.085714,4.4,3.314286
7276,1.0,1.0,0.0
7280,1.0,1.0,0.0
7282,1.1,2.117647,1.0176469999999997
7293,3.1,8.2,5.1
7294,1.15625,1.56,0.40375000000000005
7295,1.032786,5.230769,4.197983
7296,1.045454,3.714285,2.668831
7299,2.2,3.0,0.7999999999999998
7301,1.030769,7.777777,6.747008
7302,1.0,4.363636,3.3636359999999996
7304,1.0,1.090909,0.0909089999999999
7306,1.9,4.8,2.9
7307,1.142857,10.0,8.857143
7308,1.5,10.0,8.5
7311,1.8,2.2,0.40000000000000013
7313,2.0,2.0,0.0
7314,1.108433,3.064516,1.9560829999999998
7323,3.222222,30.0,26.777778
7324,1.0,1.125,0.125
7327,1.763157,23.333333,21.570176
7348,1.043478,1.225,0.18152200000000018
7351,1.3297783763171098,5.0,3.67022162368289
7352,1.0,1.0,0.0
7355,1.0,2.0,1.0
7359,1.0,1.083333,0.0833330000000001
7361,1.655172,5.1,3.4448279999999993
7362,1.787878,4.428571,2.6406929999999997
7364,1.0,1.0,0.0
7372,1.0,4.0,3.0
7376,2.0,10.0,8.0
7385,1.0,1.066666,0.06666599999999989
7402,1.333333,1.722222,0.3888889999999998
7406,1.181818,2.142857,0.9610389999999998
7413,1.0,1.230769,0.230769
7416,1.0,1.5,0.5
7417,1.055555,3.0,1.944445
7418,1.4,1.875,0.4750000000000001
7419,1.0,1.4,0.3999999999999999
7420,1.090909,1.181818,0.09090900000000013
7423,1.0,1.153846,0.15384599999999993
7424,1.026315,2.470588,1.4442729999999997
7430,1.0,1.0,0.0
7434,1.086956,1.611111,0.5241549999999999
7443,1.0,1.333333,0.3333330000000001
7447,1.12,5.272727,4.152727
7448,1.142857,16.666666,15.523809
7450,1.0,1.75,0.75
7457,1.4,10.0,8.6
7458,1.157894,2.5,1.342106
7459,1.0,1.1,0.10000000000000009
7462,1.5,3.333333,1.833333
7465,1.2,1.4,0.19999999999999996
7466,1.205882,2.047619,0.8417370000000002
7469,1.0,1.25,0.25
7470,1.0,1.0,0.0
7471,1.0,1.615384,0.6153839999999999
7498,1.0,1.0,0.0
7507,1.3297783763171098,1.0,-0.3297783763171098
7508,1.3297783763171098,2.0,0.6702216236828902
7509,1.05,4.6,3.55
7510,1.352941,5.6,4.247059
7511,1.3,3.0,1.7
7512,1.571428,3.2,1.6285720000000001
7514,1.0,1.0,0.0
7515,1.0,1.0,0.0
7516,1.0,2.166666,1.1666660000000002
7517,1.0,4.0,3.0
7518,1.0,1.545454,0.5454540000000001
7519,1.111111,2.0,0.888889
7523,1.0,1.285714,0.285714
7528,1.0,2.25,1.25
7536,1.0,3.142857,2.142857
7537,1.127659,8.571428,7.443769
7540,1.0,3.0,2.0
7545,1.5,3.0,1.5
7549,1.0,1.333333,0.3333330000000001
7552,1.3297783763171098,2.0,0.6702216236828902
7553,2.0,2.0,0.0
7554,1.0,2.0,1.0
7587,1.541666,3.230769,1.689103
7588,1.75,10.0,8.25
7593,1.0,1.1,0.10000000000000009
7595,1.6,8.0,6.4
7599,1.0,2.0,1.0
7601,1.0,2.0,1.0
7602,1.3297783763171098,1.0,-0.3297783763171098
7603,1.0,1.0,0.0
7606,1.0,1.166666,0.16666599999999998
7609,1.052631,4.0,2.947369
7610,1.0,1.0,0.0
7611,1.0,1.5,0.5
7612,1.3297783763171098,2.0,0.6702216236828902
7614,1.090909,4.25,3.159091
7619,3.432432,50.0,46.567568
7620,1.0,5.0,4.0
7621,1.12,5.0,3.88
7622,1.0,2.2,1.2000000000000002
7623,1.0,4.0,3.0
7624,1.2,9.0,7.8
7625,1.5,10.0,8.5
7627,1.0,1.0,0.0
7631,1.0,2.0,1.0
7632,2.217391,10.0,7.782609
7633,1.0,1.25,0.25
7637,1.0,1.0,0.0
7639,1.083333,2.142857,1.0595239999999997
7651,1.0,1.0,0.0
7653,1.0,3.0,2.0
7655,1.0,1.0,0.0
7657,1.142857,1.5,0.357143
7659,1.0,1.0,0.0
7662,1.3297783763171098,3.0,1.6702216236828902
7666,1.0,3.0,2.0
7667,1.3297783763171098,1.5,0.17022162368289018
7678,1.0,2.0,1.0
7688,1.0,3.0,2.0
7690,1.0,1.0,0.0
7693,1.17647,8.333333,7.1568629999999995
7694,1.0,2.0,1.0
7695,1.3297783763171098,1.0,-0.3297783763171098
7696,1.3297783763171098,1.0,-0.3297783763171098
7703,1.0,1.0,0.0
7704,1.0,1.0,0.0
7707,1.0,1.0,0.0
7719,2.5,2.333333,-0.1666669999999999
7720,1.0,2.5,1.5
7725,1.3297783763171098,1.0,-0.3297783763171098
7728,1.0,5.6396091433497535,4.6396091433497535
7734,1.3297783763171098,2.0,0.6702216236828902
7735,1.3297783763171098,1.0,-0.3297783763171098
7740,1.3297783763171098,1.0,-0.3297783763171098
7746,1.0,3.0,2.0
7753,1.3297783763171098,1.0,-0.3297783763171098
