ProdId,QuantityAVG
6112,1.000000
5731,1.000000
2834,1.000000
4849,1.000000
4732,1.000000
3238,1.000000
2290,1.000000
1795,1.000000
4234,1.000000
5230,1.000000
106,1.000000
3630,1.000000
2866,1.000000
2227,1.000000
4858,1.000000
753,1.000000
7746,1.000000
7606,1.000000
2588,1.000000
5924,1.000000
7690,1.000000
6849,1.000000
5080,1.000000
6826,1.000000
7659,1.000000
428,1.000000
6047,1.000000
5452,1.000000
6780,1.000000
5160,1.000000
5893,1.000000
5395,1.000000
2432,1.000000
5237,1.000000
2535,1.000000
1948,1.000000
317,1.000000
2286,1.000000
1794,1.000000
3428,1.000000
4945,1.000000
7364,1.000000
7247,1.000000
2197,1.000000
5369,1.000000
1147,1.000000
3969,1.000000
6019,1.000000
3574,1.000000
1064,1.000000
7599,1.000000
417,1.000000
4914,1.000000
5910,1.000000
3683,1.000000
1284,1.000000
4373,1.000000
6703,1.000000
5913,1.000000
6677,1.000000
7218,1.000000
4370,1.000000
7536,1.000000
7038,1.000000
3978,1.000000
2512,1.000000
3986,1.000000
4327,1.000000
5409,1.000000
1622,1.000000
5810,1.000000
454,1.000000
7610,1.000000
3133,1.000000
2375,1.000000
2584,1.000000
1058,1.000000
5704,1.000000
3168,1.000000
3571,1.000000
7593,1.000000
2638,1.000000
3265,1.000000
2246,1.000000
2544,1.000000
3611,1.000000
4931,1.000000
6900,1.000000
7516,1.000000
7633,1.000000
3674,1.000000
2868,1.000000
6526,1.000000
2891,1.000000
143,1.000000
452,1.000000
1677,1.000000
1371,1.000000
7622,1.000000
2802,1.000000
4966,1.000000
6775,1.000000
6291,1.000000
887,1.000000
2719,1.000000
3526,1.000000
6721,1.000000
747,1.000000
778,1.000000
4087,1.000000
7631,1.000000
2676,1.000000
3918,1.000000
6357,1.000000
469,1.000000
5338,1.000000
323,1.000000
2633,1.000000
4673,1.000000
6360,1.000000
7688,1.000000
4863,1.000000
449,1.000000
5055,1.000000
4928,1.000000
6339,1.000000
1384,1.000000
3348,1.000000
792,1.000000
6786,1.000000
102,1.000000
1439,1.000000
7413,1.000000
4069,1.000000
2097,1.000000
4802,1.000000
6531,1.000000
3803,1.000000
6182,1.000000
4356,1.000000
6022,1.000000
3174,1.000000
1359,1.000000
6575,1.000000
5673,1.000000
7001,1.000000
2284,1.000000
3612,1.000000
6406,1.000000
7611,1.000000
4376,1.000000
1992,1.000000
6417,1.000000
7385,1.000000
5278,1.000000
7416,1.000000
1442,1.000000
5971,1.000000
7359,1.000000
4359,1.000000
3277,1.000000
3661,1.000000
4156,1.000000
7107,1.000000
6131,1.000000
7554,1.000000
4614,1.000000
738,1.000000
5716,1.000000
7044,1.000000
7637,1.000000
5221,1.000000
6426,1.000000
6758,1.000000
3340,1.000000
5759,1.000000
6778,1.000000
7276,1.000000
6915,1.000000
4285,1.000000
3987,1.000000
6151,1.000000
4230,1.000000
1342,1.000000
3429,1.000000
3257,1.000000
3970,1.000000
2198,1.000000
1122,1.000000
7528,1.000000
7728,1.000000
6961,1.000000
7459,1.000000
1434,1.000000
4923,1.000000
4408,1.000000
5736,1.000000
7302,1.000000
7720,1.000000
7651,1.000000
7694,1.000000
5928,1.000000
7256,1.000000
5195,1.000000
7187,1.000000
7210,1.000000
7471,1.000000
6337,1.000000
4926,1.000000
7419,1.000000
300,1.000000
3575,1.000000
4216,1.000000
1050,1.000000
4462,1.000000
478,1.000000
4170,1.000000
