ProdId,QuantityAVG
3863,1.150000
4174,1.148936
1858,1.148148
2805,1.147727
6154,1.147058
3987,1.147058
3707,1.147058
1045,1.146341
347,1.145454
3365,1.145454
5673,1.145454
5787,1.142857
1347,1.142857
6406,1.142857
4926,1.142857
590,1.142857
4649,1.142857
2643,1.142857
2180,1.142857
3261,1.137931
323,1.137254
1441,1.135135
3829,1.134615
3569,1.133333
5155,1.133333
3573,1.133333
4417,1.133333
1217,1.130434
2594,1.130434
6360,1.130434
1362,1.130434
792,1.129032
3069,1.127272
7324,1.125000
3911,1.125000
5452,1.125000
2114,1.125000
6337,1.125000
1442,1.125000
1110,1.123966
3226,1.122807
4156,1.120000
5160,1.118279
866,1.111111
3747,1.111111
4383,1.105263
4912,1.105263
2300,1.105263
1384,1.102941
7593,1.100000
7459,1.100000
143,1.100000
4923,1.100000
5759,1.097560
5711,1.095238
7183,1.095238
6182,1.094339
1068,1.093750
438,1.090909
771,1.090909
5812,1.090909
7304,1.090909
1794,1.089552
3803,1.089285
238,1.086956
3856,1.083333
4905,1.083333
1150,1.083333
1445,1.083333
7359,1.083333
1992,1.083333
1795,1.081081
3281,1.080000
1948,1.080000
1791,1.078947
7226,1.076923
4943,1.075471
4910,1.075000
4367,1.071428
3574,1.069565
239,1.068965
5465,1.066666
2561,1.066666
7385,1.066666
2198,1.066666
2680,1.064516
5416,1.062500
2637,1.062500
4706,1.062500
302,1.062500
428,1.060606
887,1.058823
5797,1.058823
3339,1.058823
6052,1.058823
3876,1.057142
469,1.055555
6392,1.052631
456,1.052631
3238,1.050000
1677,1.050000
1064,1.045454
4326,1.043478
4684,1.040816
1434,1.040000
3683,1.034482
1297,1.032258
3241,1.015873
6481,1.000000
6040,1.000000
4772,1.000000
4600,1.000000
4732,1.000000
7735,1.000000
6292,1.000000
5994,1.000000
7139,1.000000
115,1.000000
6464,1.000000
5027,1.000000
6003,1.000000
2013,1.000000
6839,1.000000
7514,1.000000
2041,1.000000
4683,1.000000
5436,1.000000
3928,1.000000
627,1.000000
7515,1.000000
7182,1.000000
7707,1.000000
785,1.000000
5207,1.000000
6020,1.000000
2193,1.000000
5353,1.000000
1970,1.000000
4632,1.000000
2554,1.000000
2236,1.000000
6258,1.000000
6312,1.000000
6358,1.000000
7703,1.000000
7603,1.000000
3212,1.000000
3335,1.000000
5070,1.000000
387,1.000000
4965,1.000000
1751,1.000000
4945,1.000000
7430,1.000000
1519,1.000000
7470,1.000000
500,1.000000
3279,1.000000
6863,1.000000
1244,1.000000
4682,1.000000
7753,1.000000
5998,1.000000
6602,1.000000
7627,1.000000
3542,1.000000
754,1.000000
6044,1.000000
3825,1.000000
7126,1.000000
3350,1.000000
3327,1.000000
7498,1.000000
7655,1.000000
4942,1.000000
5437,1.000000
3602,1.000000
923,1.000000
405,1.000000
2632,1.000000
7352,1.000000
3347,1.000000
2248,1.000000
2440,1.000000
6831,1.000000
1796,1.000000
2549,1.000000
5205,1.000000
1275,1.000000
3227,1.000000
3367,1.000000
6393,1.000000
6261,1.000000
6001,1.000000
3877,1.000000
7704,1.000000
7695,1.000000
2414,1.000000
6513,1.000000
6888,1.000000
6782,1.000000
2537,1.000000
7280,1.000000
7740,1.000000
7651,1.000000
1050,1.000000
478,1.000000
1342,1.000000
1122,1.000000
7637,1.000000
738,1.000000
3526,1.000000
3918,1.000000
1371,1.000000
6291,1.000000
6022,1.000000
7107,1.000000
6426,1.000000
1843,1.000000
3277,1.000000
6045,1.000000
7276,1.000000
3340,1.000000
7364,1.000000
3428,1.000000
3926,1.000000
7725,1.000000
7659,1.000000
7690,1.000000
6391,1.000000
2286,1.000000
317,1.000000
6849,1.000000
2363,1.000000
4928,1.000000
7507,1.000000
7696,1.000000
2097,1.000000
4599,1.000000
2638,1.000000
3265,1.000000
7610,1.000000
2544,1.000000
6357,1.000000
300,1.000000
4966,1.000000
2559,1.000000
7602,1.000000
7256,1.000000
7001,1.000000
4069,1.000000
102,1.000000
3348,1.000000
1067,1.000000
4931,1.000000
5395,1.000000
1622,1.000000
